outcome,start_period,pre_mean,event_mean,post_mean,event_minus_pre,post_minus_event,permutation_id,permutation_type,fake_high_col
perm_gap,2020-08,-0.03502168598376206,0.06278349376174486,0.07147885189403673,0.09780517974550693,0.008695358132291872,25,random_high_and_fake_start,log_spi_real_estate
perm_gap,2020-04,0.0054862118717471375,-0.002916916845211226,0.005478956928103666,-0.008403128716958363,0.008395873773314893,26,random_high_and_fake_start,log_spi_real_estate
perm_gap,2024-10,0.26480654689678546,0.41389363890063297,0.46249246190768556,0.1490870920038475,0.048598823007052594,27,random_high_and_fake_start,log_spi_afs
perm_gap,2017-09,0.028181171646917136,0.006639252926324168,0.4103811204903958,-0.021541918720592967,0.40374186756407165,28,random_high_and_fake_start,log_spi_afs
perm_gap,2019-06,0.05765421939668158,0.09697204048725776,-0.03196636246457363,0.039317821090576174,-0.1289384029518314,29,random_high_and_fake_start,log_spi_financial
perm_gap,2019-01,0.21374591261517248,0.2115534659721625,0.15963909258788433,-0.0021924466430099654,-0.05191437338427818,30,random_high_and_fake_start,log_spi_admin_support
perm_gap,2024-05,0.37446495696369314,0.2562535319552346,0.25770610263111404,-0.11821142500845855,0.0014525706758794499,31,random_high_and_fake_start,log_spi_afs
perm_gap,2017-02,-0.03150680574196615,0.011162467001412027,0.06578383440576285,0.04266927274337817,0.05462136740435083,32,random_high_and_fake_start,log_spi_financial
perm_gap,2024-12,0.11599057491691471,0.17200542890240791,0.23432056281198163,0.056014853985493204,0.06231513390957372,33,random_high_and_fake_start,log_spi_admin_support
perm_gap,2023-05,0.20380378806071922,0.12073565605187338,0.18337104456671582,-0.08306813200884584,0.06263538851484245,34,random_high_and_fake_start,log_spi_afs
perm_gap,2024-11,0.10570733561963053,0.1799449763146231,0.20424185246372475,0.07423764069499258,0.024296876149101643,35,random_high_and_fake_start,log_spi_professional
perm_gap,2019-06,-0.03271911934723626,-0.0446376275873579,0.00094000458874266,-0.011918508240121639,0.04557763217610056,36,random_high_and_fake_start,log_spi_real_estate
perm_gap,2019-11,0.061531823524593555,-0.11161043192406132,0.0746902780355742,-0.17314225544865489,0.18630070995963552,37,random_high_and_fake_start,log_spi_financial
