comparator,lag,transformation,controls,washout_months,policy_block_definition,beta0,cumulative_policy_lags,status,interpretation_note
A_main,3,diff,full_no_pci,2,only_2022_2025,0.011383080883233775,-0.9867780026706393,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,2,only_2025,0.6146404170355532,54.73601494430365,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,3,main_merged,-0.038155679344607264,0.11634754261300755,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,3,separate_phase_3_4,-0.038953786288258255,0.11282469191245781,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,3,only_2022_2025,0.009247834071053021,-0.8951922846392016,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,3,only_2025,0.6146404170365161,54.765938770094195,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,0,main_merged,0.0032172150211439193,0.0949392737873252,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,0,separate_phase_3_4,0.020439030666981637,0.09614383825941984,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,0,only_2022_2025,0.033268186319967114,0.020797747911139967,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,0,only_2025,-0.05822485758834898,-0.1716083953916127,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,1,main_merged,-0.061488491829104465,0.09584695727237957,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,1,separate_phase_3_4,-0.05424487844229718,0.10351394699785589,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,1,only_2022_2025,-0.017828267120302173,0.09780597429310509,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,1,only_2025,-0.052968162327647325,-0.17772172786539392,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,2,main_merged,-0.053569031967412827,0.10893811790617036,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,2,separate_phase_3_4,-0.05732086955765118,0.12073508500466945,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,2,only_2022_2025,0.002815215697142024,-1.8491209308622407,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,2,only_2025,0.22614579107624458,24.258853185506663,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,3,main_merged,-0.034223826457529194,0.1078250519460279,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,3,separate_phase_3_4,-0.03853938436838138,0.10501352117587831,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,3,only_2022_2025,0.0039030171712739446,-1.8041005364041285,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_with_pci,3,only_2025,0.22614579107633626,24.365975386984854,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,0,main_merged,-0.4068951302832227,-0.0185136298998666,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,0,separate_phase_3_4,-0.3733703504217552,-0.05406742975153936,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,0,only_2022_2025,0.13903338558565978,0.522733533573061,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,0,only_2025,-0.08179830998763882,-0.02096564117712804,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,1,main_merged,-0.22913418657420526,-0.05879304344088382,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,1,separate_phase_3_4,-0.18794220015715152,-0.13105783809651128,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,1,only_2022_2025,0.19479338670208515,0.45031084030333124,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,1,only_2025,-0.10088940318779459,0.00561186251855203,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,2,main_merged,-0.22826413644577015,-0.07464942763770216,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,2,separate_phase_3_4,-0.2390186472837902,-0.19410525465788905,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,2,only_2022_2025,0.18923848722358788,-1.8752838396850913,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,2,only_2025,0.1762358924563843,24.42632957573226,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,3,main_merged,-0.21113805714632597,-0.0711604625089226,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,3,separate_phase_3_4,-0.21845102982269685,-0.307433569973122,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,3,only_2022_2025,0.1892384872235886,-2.1370851525550485,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,month_fe,3,only_2025,0.17623589245646204,24.37399347585851,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,0,main_merged,-0.28542349941442136,-0.07404680014822551,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,0,separate_phase_3_4,-0.31984689413349604,-0.1041522199046313,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,0,only_2022_2025,-0.11963447205411812,-0.3498126152241852,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,0,only_2025,-0.07656772756406888,0.0822691390164795,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,1,main_merged,-0.27778268218599284,-0.1121571402275801,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,1,separate_phase_3_4,-0.2678190290751364,-0.1744271199089668,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,1,only_2022_2025,-0.23153560894732803,-0.2843024807602437,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,1,only_2025,-0.11929231333377878,0.14107693960588763,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,2,main_merged,-0.29298106973836613,-0.08737739455859755,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,2,separate_phase_3_4,-0.29621743757475144,-0.1336657096132836,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,2,only_2022_2025,-0.26066925162747867,5.259406948577281,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,2,only_2025,-0.23048525164463968,-9.647764582174792,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,3,main_merged,-0.2988845586903997,-0.06377541323140778,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,3,separate_phase_3_4,-0.29906505718331494,-0.10357516816190253,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,3,only_2022_2025,-0.28577640552479866,5.837024079702365,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,price,3,only_2025,-0.23048525164468714,-9.71594063769387,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,tourism,0,main_merged,-0.11900695794795316,0.5368779112799207,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,tourism,0,separate_phase_3_4,-0.09577355580814681,0.542119429560856,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,tourism,0,only_2022_2025,0.09909080490185695,0.27384897987620505,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,tourism,0,only_2025,-0.13076754474768876,-0.25240148122711714,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,tourism,1,main_merged,0.08853278949580898,0.5150450971342834,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,yoy,tourism,1,separate_phase_3_4,0.09234375750543804,0.5027565630125703,ok,Relative-response robustness check; winsorized rows are sensitivity only.
